"","playerID","name","Team","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","value","Season"
"108","00-0029640","B.Quick","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,375,3,172,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,2014
"109","00-0030530","T.McDonald","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,21,2,1,0,0,0,1,3,0,16,0,2014
"110","00-0031394","E.Gaines","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,8,0.5,2,0,0,0,1,0,0,14,0,2014
"111","00-0027061","J.Cook","STL",0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,634,3,304,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,107.4,2014
"112","00-0027985","L.Kendricks","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,259,5,200,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,69.4,2014
"113","00-0027787","E.Sims","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,3.5,0,0,0,0,1,0,0,14,0,2014
"114","00-0029764","C.Davis","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,3,0,2014
"115","00-0029681","J.Jenkins","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,2,2,0,0,0,0,0,14,0,2014
"116","00-0027011","J.Laurinaitis","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,28,3.5,0,0,0,0,2,17,0,16,0,2014
"117","00-0031388","A.Donald","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,8,0,1,0,0,0,0,0,15,0,2014
"118","00-0030527","A.Ogletree","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,27,0.5,2,4,0,0,0,0,0,16,0,2014
"119","00-0025838","J.Dunbar","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0.5,0,0,0,0,0,0,0,12,0,2014
"120","00-0027952","R.Quinn","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,10.5,0,5,0,0,0,0,0,14,0,2014
"121","00-0031389","L.Joyner","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,1,0,0,0,0,0,0,0,9,0,2014
"122","00-0029630","M.Brockers","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,2,0,0,0,0,1,0,0,14,0,2014
"123","00-0026206","K.Langford","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,1,0,0,0,0,0,0,0,12,0,2014
"124","00-0022832","S.Wells","STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,-39,2,6,-7,2014
"125","00-0023662","M.Cassel","MIN",71,41,425,3,4,0,0,7,19,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,21.9,2014
"126","00-0027547","M.Sherels","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,0,81,0,28,162,0,217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,5.5,2014
"127","00-0030578","C.Patterson","MIN",0,0,0,0,0,0,0,10,117,1,82,67,0,0,33,384,1,200,4,0,0,33,390,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,85.6,2014
"128","00-0025394","A.Peterson","MIN",0,0,0,0,0,0,0,21,75,0,17,0,0,0,2,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.3,2014
"129","00-0028198","M.Asiata","MIN",0,0,0,0,0,0,0,164,570,9,120,20,2,2,44,312,1,181,25,0,0,4,31,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,15,172.7,2014
"130","00-0031376","J.McKinnon","MIN",0,0,0,0,0,0,0,113,538,0,185,0,0,0,27,135,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,80.8,2014
"131","00-0029572","J.Wright","MIN",0,0,0,0,0,0,0,5,71,0,71,0,0,0,42,588,2,338,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,98.9,2014
"132","00-0024267","G.Jennings","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,742,6,312,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,138.7,2014
"133","00-0027981","K.Rudolph","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,231,2,90,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,47.1,2014
"134","00-0029587","R.Ellison","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,208,1,169,7,1,1,1,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38.3,2014
"135","00-0029576","B.Walsh","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,551,78,29,0,29,0,29,0,0,0,0,0,0,0,0,0,0,16,0,2014
"136","00-0027885","L.Joseph","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,3,0,0,0,0,0,0,0,16,0,2014
"137","00-0026944","C.Munnerlyn","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,2,0,0,0,1,0,0,15,0,2014
"138","00-0024232","C.Greenway","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,38,1.5,0,1,0,0,0,0,0,12,0,2014
"139","00-0025489","B.Robison","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,4.5,0,0,0,0,0,0,0,13,0,2014
"140","00-0029575","R.Blanton","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,34,0,1,0,0,0,1,0,0,14,0,2014
"141","00-0031256","A.Barr","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,4,0,2,0,0,3,27,0,12,0,2014
"142","00-0027603","C.Wootton","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,0,0,0,0,0,0,0,10,0,2014
"143","00-0030385","G.Hodges","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,0.5,1,0,0,0,0,0,0,11,0,2014
"144","00-0031242","S.Stephen","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,12,0,2014
"145","00-0027701","E.Griffen","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,12,0,1,0,0,0,0,0,16,0,2014
"146","00-0027108","J.Brinkley","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,21,1,0,0,0,0,0,0,0,16,0,2014
"147","00-0031090","J.Price","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2014
"148","00-0029606","H.Smith","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,20,3,5,1,0,0,0,0,0,16,0,2014
"149","00-0024030","T.Johnson","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,6.5,0,1,0,0,0,0,0,14,0,2014
"150","00-0029691","J.Robinson","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,3,0,0,0,0,0,0,13,0,2014
"151","00-0030574","S.Floyd","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,5,0,0,0,0,0,0,0,14,0,2014
"152","00-0030575","X.Rhodes","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,0,1,0,0,0,0,0,0,15,0,2014
"153","00-0031283","S.Crichton","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014
"154","00-0026327","J.Sullivan","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-19,0,1,-1,2014
"155","00-0022924","B.Roethlisberger","PIT",608,408,4952,32,9,3,3,32,27,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,-28,5,16,299.7,2014
"156","00-0027793","A.Brown","PIT",2,2,20,1,0,0,0,4,13,0,12,0,0,0,129,1698,13,504,252,1,1,1,0,0,0,0,30,144,1,240,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,16,326.9,2014
"157","00-0030460","M.Wheaton","PIT",0,0,0,0,0,0,0,4,19,0,9,0,0,0,53,644,2,298,65,0,0,20,184,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,109.3,2014
"158","00-0031392","D.Archer","PIT",0,0,0,0,0,0,0,10,40,0,33,0,0,0,7,23,0,18,0,0,0,9,69,0,81,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.3,2014
"159","00-0030496","L.Bell","PIT",0,0,0,0,0,0,0,290,1361,8,371,80,0,0,83,854,3,335,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,329,2014
"160","00-0028954","R.Golden","PIT",1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2014
"161","00-0027325","L.Blount","PIT",0,0,0,0,0,0,0,65,266,2,115,15,0,0,6,36,0,29,0,0,0,5,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,45.2,2014
"162","00-0029050","A.Blake","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,1,1,0,0,1,0,0,11,3,2014
"163","00-0030466","J.Brown","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,94,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,13.4,2014
"164","00-0030499","J.Jones","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,0,1,0,0,0,0,0,4,0,2014
"165","00-0023465","H.Miller","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,761,3,315,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,127.1,2014
"166","00-0023001","S.Suisham","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,527,87,45,0,45,0,45,0,0,0,0,0,0,0,0,0,0,16,0,2014
"167","00-0022119","T.Polamalu","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,21,1,0,1,0,0,1,13,0,12,0,2014
"168","00-0027023","M.Mitchell","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,18,0,0,2,0,0,0,0,0,16,0,2014
"169","00-0028066","C.Allen","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,2,0,0,0,1,0,0,8,0,2014
"170","00-0031365","R.Shazier","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,0,0,0,0,0,0,0,0,8,0,2014
"171","00-0025402","L.Timmons","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,45,2,0,0,0,0,0,0,0,16,0,2014
"172","00-0027889","J.Worilds","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,7.5,1,1,0,0,2,0,0,16,0,2014
"173","00-0027969","C.Heyward","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,7.5,0,0,0,0,0,0,0,15,0,2014
"174","00-0021891","I.Taylor","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,5,0,2014
"175","00-0026564","S.McLendon","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,1,0,0,0,0,0,0,0,8,0,2014
"176","00-0021344","B.Keisel","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,1,0,0,0,0,0,0,9,0,2014
"177","00-0025557","W.Gay","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,3,0,0,0,0,0,0,16,0,2014
"178","00-0027745","C.Thomas","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0.5,0,0,0,0,0,0,0,10,0,2014
"179","00-0027777","A.Moats","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,4,0,2,0,0,1,0,0,11,0,2014
"180","00-0029269","T.Benjamin","CLE",0,0,0,0,0,0,0,3,11,0,11,0,0,0,18,314,3,233,26,0,0,12,102,0,118,0,15,58,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,14,61.5,2014
"181","00-0031375","T.West","CLE",0,0,0,0,0,0,0,171,673,4,197,13,0,0,11,64,1,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,14,106.2,2014
"182","00-0027890","B.Tate","CLE",0,0,0,0,0,0,0,106,332,4,85,17,0,0,9,60,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,67.7,2014
"183","00-0026625","B.Hoyer","CLE",440,244,3339,12,13,1,0,25,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,-10,1,14,153.6,2014
"184","00-0030656","I.Crowell","CLE",0,0,0,0,0,0,0,148,607,8,230,71,0,0,9,87,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,15,116.9,2014
"185","00-0030653","R.Agnew","CLE",0,0,0,0,0,0,0,2,2,0,2,0,0,0,3,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.2,2014
"186","00-0027918","A.Hawkins","CLE",0,0,0,0,0,0,0,3,15,0,13,0,0,0,63,825,2,364,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,127.5,2014
"187","00-0023921","M.Austin","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,568,2,239,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,92.3,2014
"188","00-0026281","G.Barnidge","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,156,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22.1,2014
"189","00-0028040","J.Cameron","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,424,2,301,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,66.4,2014
"190","00-0031228","T.Gabriel","CLE",0,0,0,0,0,0,0,2,-2,0,8,0,0,0,38,633,1,386,34,0,0,4,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,89.6,2014
"191","00-0027825","J.Dray","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,242,1,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38.7,2014
"192","00-0020972","B.Cundiff","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,424,66,28,0,28,0,28,0,0,0,0,0,0,0,0,0,0,13,0,2014
"193","00-0027033","P.Kruger","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,12,0,4,0,0,1,0,0,16,0,2014
"194","00-0024223","D.Whitner","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,37,0,1,1,0,0,0,0,0,16,0,2014
"195","00-0031438","J.Gilbert","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,1,0,0,0,0,0,0,9,0,2014
"196","00-0022927","K.Dansby","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,3,1,0,0,0,0,0,0,12,0,2014
"197","00-0023287","J.Leonhard","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,4,18,0,22,0,0,0,0,0,0,0,0,0,0,26,9,1,2,0,1,0,0,0,1,12,-2,2014
"198","00-0028075","B.Skrine","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11,0,4,0,0,0,0,0,0,16,0,2014
"199","00-0030558","B.Mingo","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,2,0,0,0,0,1,0,0,12,0,2014
"200","00-0027975","J.Sheard","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,2,0,0,0,0,0,0,0,14,0,2014
"201","00-0031253","K.Williams","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,1,0,0,0,0,0,0,0,10,0,2014
"202","00-0029303","B.Winn","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,1,1,0,0,0,0,0,11,0,2014
"203","00-0028924","T.Gipson","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,6,1,0,0,0,0,0,11,0,2014
"204","00-0027959","P.Taylor","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,5,0,2014
"205","00-0030553","A.Bryant","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,0,0,0,4,0,2014
"206","00-0026330","A.Rubin","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,0,0,0,0,0,0,0,12,0,2014
"207","00-0031361","C.Kirksey","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,34,2,0,1,0,0,0,0,0,16,0,2014
"208","00-0030114","J.Poyer","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,14,0,7,14,0,21,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,0,1,9,-2,2014
"209","00-0027860","J.Haden","CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,15,0,3,1,0,0,2,34,0,15,0,2014
"210","00-0029567","N.Foles","PHI",313,188,2163,13,10,0,0,16,68,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,119.2,2014
"211","00-0029653","F.Cox","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,4,0,1,0,0,3,21,0,16,0,2014
"212","00-0027744","N.Carroll","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,0,13,0.5,2014
"213","00-0023564","D.Sproles","PHI",0,0,0,0,0,0,0,57,329,6,210,96,0,0,40,387,0,204,0,0,0,1,15,0,15,0,39,177,2,330,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,-7,1,15,141.1,2014
"214","00-0027029","L.McCoy","PHI",0,0,0,0,0,0,0,314,1319,5,319,53,0,0,30,155,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,16,185.4,2014
